id,prompt,phrasing_style,domain,d1,d2,d3,d4,d5
t2_067,"Draft an enterprise policy for cloud cost allocation aligned with the FinOps Foundation Framework. Outline how we should handle shared untagged resources (like shared Kubernetes clusters, enterprise support fees, and network data transfer) and define the chargeback workflow to individual business units.",explicit,FinOps,0.75,0.75,0.75,0.0,0.25
t2_068,"Write a technical disaster recovery runbook for restoring our core AWS infrastructure if our primary region (us-east-1) experiences a total outage. The target region is us-west-2. We are using Terraform for VPC, RDS PostgreSQL, and ECS Fargate.",explicit,Cloud Infrastructure,0.5,0.5,0.5,0.0,0.25
t2_069,"Create an architecture specification for a secure multi-account AWS environment using AWS Organizations and Control Tower. The design must fully comply with the CIS AWS Foundations Benchmark version 3.0, covering IAM identity center, logging, and security hub setup.",explicit,Cloud Infrastructure,0.75,0.75,0.75,0.0,0.25
t2_070,"Draft an enterprise policy for building and deploying in-house LLM applications using the NIST AI Risk Management Framework (AI RMF). The document must address bias mitigation, telemetry requirements, user opt-out flows, and model registry lifecycle approvals.",explicit,AI Governance,0.75,0.75,0.75,0.0,0.25
t2_071,"Create a comprehensive incident response runbook for handling an active ransomware attack targeting our on-premises Windows Active Directory and hybrid Azure AD environments. Detail containment, eradication, and communication procedures for the SOC.",explicit,Security,0.5,0.5,0.75,0.0,0.25
t2_072,"Design a normalized PostgreSQL database schema for our retail order management system based on the sample business requirements I provided below. Please include all table definitions, index strategies for high-volume read queries, and foreign key relationships.

Requirements:
- Must support multiple retail stores
- Customers can place orders with multiple items
- Need to track stock levels at each location
- Employees belong to a specific store but can manage orders from anywhere.",explicit,Data Engineering,0.5,0.5,0.5,0.25,0.25
t2_073,"Build an API integration plan for connecting our Salesforce instance with our internal ERP system. Describe the authentication flow using OAuth 2.0, the polling mechanism for near-real-time updates, error handling strategies, and rate limiting management.",explicit,System Integration,0.5,0.5,0.75,0.0,0.25
t2_074,"Create a CI/CD pipeline configuration spec for building and deploying our FastAPI service to AWS ECS Fargate using GitHub Actions. I have attached our current draft workflow file. Update it to include security vulnerability scanning with Trivy and unit test execution.

Workflow Draft:
on:
  push:
    branches: [ main ]
jobs:
  build:
    runs-on: ubuntu-latest
    steps:
    - uses: actions/checkout@v3
    - name: Set up Python
      uses: actions/setup-python@v4
      with:
        python-version: '3.10'",explicit,DevOps,0.5,0.5,0.5,0.25,0.25
t2_075,"Write a corporate business continuity plan for transitioning our operations to a fully distributed model during regional disruptions. Include communication protocols, IT hardware provisioning, remote secure access controls, and crisis management reporting flows.",explicit,General Enterprise,0.75,0.5,0.75,0.0,0.25
t2_076,"Our cloud spend on GCP is getting out of hand, especially with BigQuery and GKE. Our billing dashboard (I've shared the CSV export) shows massive spikes in lookups and idle compute. How can we reconfigure our autoscaling, partition our tables, and set up automatic budget alerts to stop these overruns?

Billing Logs Export:
Date,Service,Cost,UsageType
2023-10-01,BigQuery,$450.00,Analysis
2023-10-01,ComputeEngine,$890.00,GKE-Cores
2023-10-02,BigQuery,$1200.00,Analysis
2023-10-02,ComputeEngine,$910.00,GKE-Cores
2023-10-03,BigQuery,$320.00,Analysis",implicit,FinOps,0.75,0.5,0.75,0.25,0.5
t2_077,"We are struggling to map our AWS resource costs back to our internal business units, which is a major issue as we try to align with the FinOps Foundation standards. We have dozens of untagged resources like shared Elasticache nodes and NAT Gateways. How should we set up our tag-or-terminate flows and allocate these shared infrastructure costs?",implicit,FinOps,0.5,0.75,0.5,0.0,0.25
t2_078,"We are currently hosting our legacy web portal in an on-premises VMware environment, but the hardware is end-of-life. I've uploaded our physical hardware inventory details. How do we move these virtual machines over to AWS EC2, what storage classes should we use for our file shares, and how can we keep our downtime under two hours?

Inventory List:
- VM-Web-01: 4 vCPU, 16GB RAM, 100GB SSD (Debian 11)
- VM-Web-02: 4 vCPU, 16GB RAM, 100GB SSD (Debian 11)
- VM-DB-01: 16 vCPU, 64GB RAM, 1TB NVMe (RHEL 8, PostgreSQL 14)
- VM-File-01: 2 vCPU, 8GB RAM, 4TB HDD (Windows Server 2019, NFS/SMB share)",implicit,Cloud Infrastructure,0.5,0.25,0.5,0.25,0.5
t2_079,"Our AWS Lambda functions are suffering from massive latency spikes during traffic bursts, and our database connections to RDS MySQL are constantly exhausted. I've provided our serverless architecture details and the CloudWatch metrics logs. How do we solve this database connection bottleneck and reduce the cold start impact?

Logs and Metrics:
[2023-10-15T14:22:10Z] Lambda duration: 15400ms (Cold Start: true)
[2023-10-15T14:22:15Z] Error: ConnectionPoolTimeoutException: Timeout waiting for connection from pool
[2023-10-15T14:22:20Z] Active database connections: 100/100 (RDS MySQL DBInstance)",implicit,Cloud Infrastructure,0.5,0.5,0.5,0.25,0.5
t2_080,"Our product team is integrating Azure OpenAI into our public customer service chatbot, but legal has raised major concerns about prompt injections and toxic outputs. I have shared our current system prompt and safety filtering rules. How can we implement robust guardrails, establish review processes, and monitor for toxic user prompts?

System Prompt:
You are an enterprise helper assistant. You must never discuss salary, internal IP addresses, or competitor tools.

Safety Filtering Rules (JSON):
{
  'hate_speech_threshold': 'medium',
  'sexual_content_threshold': 'high',
  'violence_threshold': 'high'
}",implicit,AI Governance,0.75,0.5,0.75,0.25,0.5
t2_081,"We are preparing for our very first SOC 2 Type II audit and need to fix several critical gaps in how we control access to production databases. We currently have developer accounts with read-write access to RDS, no centralized logging of database sessions, and manual access reviews. What controls do we need to set up to satisfy the trust services criteria?",implicit,Security,0.75,0.75,0.75,0.0,0.25
t2_082,"Our daily Snowflake ELT pipeline is breaking because our source data schema (which I've attached below) changes without notice. We need to handle schema evolution gracefully, track bad rows in a dead-letter queue, and send real-time alerts to Slack. How should we build this ingestion flow using dbt and Snowflake?

JSON Schema:
{
  'type': 'object',
  'properties': {
    'event_id': {'type': 'string'},
    'timestamp': {'type': 'integer'},
    'payload': {
      'type': 'object',
      'properties': {
        'user_id': {'type': 'string'},
        'action': {'type': 'string'}
      }
    }
  }
}",implicit,Data Engineering,0.5,0.5,0.5,0.25,0.5
t2_083,"We are connecting Salesforce CRM with ServiceNow so that customer complaints in Salesforce automatically trigger IT support incidents in ServiceNow. We need to handle bidirectional syncing, map custom fields, avoid duplicate tickets when updates occur simultaneously, and manage API rate limits. What is the best way to architecture this sync process?",implicit,System Integration,0.5,0.5,0.5,0.0,0.25
t2_084,"Our production ML model's accuracy has steadily dropped since last month, and we suspect data drift. We are running on Kubernetes and use MLflow for tracking. How should we automate drift detection using open-source tools, set up our retraining trigger rules, and swap out the old model in production with zero downtime?",implicit,DevOps,0.75,0.5,0.75,0.0,0.25
t2_085,"Our teams are struggling to collaborate effectively across our global office locations, and projects are slipping. I've shared our quarterly feedback survey results. How do we organize our asynchronous communication channels in Slack, schedule meetings across 4 time zones, and improve our cross-team knowledge sharing?

Survey Feedback Snippets:
- 'I feel left out of key decisions because half the team chats in Slack synchronously while I am asleep in London.'
- 'We spend too much time in 8:00 AM EST meetings just giving status updates that could easily be written down.'
- 'Our onboarding process is a nightmare because all setup info is scattered across 15 different Google Docs.'
- 'It takes 3 days to get a simple architecture question answered because there's no central repo of decisions.'",implicit,General Enterprise,0.5,0.25,0.5,0.25,0.5
t2_086,"Hey, compliance team is saying our chatgpt usage breaches company rules cuz devs are pasting proprietary code, what steps can we do to stop this?",vague,AI Governance,0.5,0.5,0.5,0.0,0.25
t2_087,"audit team is bugging us about admin access on our servers, how do we clean up access and track who does what?",vague,Security,0.5,0.5,0.5,0.0,0.25
t2_088,"our database queries are taking like 10 minutes to run and hosting costs are skyrocketing, need a quick way to diagnose why",vague,Data Engineering,0.5,0.5,0.5,0.0,0.25
t2_089,"jira alerts are completely spamming our slack channels and nobody reads them anymore, whats a better setup?",vague,System Integration,0.5,0.5,0.5,0.0,0.25
t2_090,"we just pushed an unencrypted AWS secret key to a public github repo and compliance is on fire, how do we rotate, purge history, and set up guardrails to prevent this under CIS controls?",vague,DevOps,0.75,0.75,0.75,0.0,0.25
t3_001,legal is freaking out about our data residency situation across clouds with the new OpenAI integration,vague,AI Governance,0.75,0.75,0.75,0.75,0.25
t3_002,the board wants to know how our engineering velocity stacks up against Snowflake and Databricks on the AI side,vague,Competitive Intelligence,0.75,0.75,0.75,0.75,0.25
t3_003,CEO wants to see if we can save money by moving some model workloads from Azure to AWS but still keep latency low,vague,General Enterprise,0.75,0.75,0.75,0.75,0.25
t3_004,audit says we are exposing customer PII via our self-hosted LLMs and we need this patched ASAP before compliance audits,vague,Security,0.75,1.0,0.75,0.5,0.5
t3_005,we have some healthcare data we want to run through GCP Vertex but compliance is saying it violates HIPAA,vague,Regulatory Compliance,0.75,0.75,0.75,0.75,0.5
t3_006,"our cloud bills just spiked 40% after the marketing team started using Midjourney and Bedrock APIs, need this figured out",vague,FinOps,0.75,0.75,0.75,0.75,0.5
t3_007,we're trying to figure out if we should centralize our vector databases or let each team run their own on Pinecone,vague,Data Engineering,0.75,0.75,0.75,0.75,0.5
t3_008,"Build a comprehensive compliance roadmap for deploying AWS Bedrock and Azure OpenAI across our EMEA entities, adhering to both the EU AI Act and GDPR requirements.",explicit,AI Governance,1.0,1.0,1.0,1.0,0.75
t3_009,"Create a comparative cost specification for hosting a 70B parameter Llama model on-premises using NVIDIA H100s versus serverless endpoints on AWS Bedrock and GCP Vertex AI, modeled against FinOps Foundation standards.",explicit,FinOps,1.0,1.0,1.0,1.0,0.75
